CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Data_Inicio_Exercicio_Social;Data_Fim_Exercicio_Social;Especie_Acao;Classe_Acao;Dividendo_Distribuido;Montante;Data_Pagamento_Dividendo
01.104.937/0001-70;2022-01-01;2;125970;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;3777000.00;2021-05-03
01.104.937/0001-70;2022-01-01;2;125970;2021-01-01;2021-12-31;Ordinária;;Juros Sobre Capital Próprio;3690855.40;2022-05-05
01.104.937/0001-70;2022-01-01;2;125970;2021-01-01;2021-12-31;Ordinária;;Dividendo Prioritário Mínimo;2421695.72;2022-05-05
01.104.937/0001-70;2022-01-01;2;125970;2021-01-01;2021-12-31;Ordinária;;Outros;18337653.36;2022-05-05
01.107.327/0001-20;2022-01-01;4;125657;2019-01-01;2019-12-31;Ordinária;;Outros;0.00;
01.107.327/0001-20;2022-01-01;4;125657;2020-01-01;2020-12-31;Ordinária;;;0.00;
01.107.327/0001-20;2022-01-01;4;125657;2021-01-01;2021-12-31;Ordinária;;Dividendo Obrigatório;0.00;
01.417.222/0001-77;2022-01-01;6;125816;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;63391545.26;2020-12-31
01.417.222/0001-77;2022-01-01;6;125816;2019-01-01;2019-12-31;Preferencial;Preferencial Classe A;Dividendo Obrigatório;30388931.10;2020-12-31
01.417.222/0001-77;2022-01-01;6;125816;2019-01-01;2019-12-31;Preferencial;Preferencial Classe B;Dividendo Obrigatório;25766312.26;2020-12-31
01.417.222/0001-77;2022-01-01;6;125816;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;54188846.21;2021-12-31
01.417.222/0001-77;2022-01-01;6;125816;2020-01-01;2020-12-31;Preferencial;Preferencial Classe A;Dividendo Obrigatório;25977298.82;2021-12-31
01.417.222/0001-77;2022-01-01;6;125816;2020-01-01;2020-12-31;Preferencial;Preferencial Classe B;Dividendo Obrigatório;22025756.38;2021-12-31
01.417.222/0001-77;2022-01-01;6;125816;2021-01-01;2021-12-31;Ordinária;;Dividendo Obrigatório;88104317.92;2022-12-30
01.417.222/0001-77;2022-01-01;6;125816;2021-01-01;2021-12-31;Preferencial;Preferencial Classe A;Dividendo Obrigatório;42235853.94;2022-12-30
01.417.222/0001-77;2022-01-01;6;125816;2021-01-01;2021-12-31;Preferencial;Preferencial Classe B;Dividendo Obrigatório;35811137.87;2022-12-30
01.545.826/0001-07;2022-01-01;13;125981;2019-01-01;2019-12-31;Preferencial;;Dividendo Obrigatório;0.00;
01.545.826/0001-07;2022-01-01;13;125981;2020-01-01;2020-12-31;Ordinária;;Outros;0.00;
01.548.981/0001-79;2022-01-01;5;125596;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;23000.00;2020-04-30
01.548.981/0001-79;2022-01-01;5;125596;2019-01-01;2019-12-31;Preferencial;;Dividendo Obrigatório;46000.00;2020-04-30
01.548.981/0001-79;2022-01-01;5;125596;2019-01-01;2019-12-31;Preferencial;;Dividendo Prioritário Mínimo;5000.00;2020-04-30
01.548.981/0001-79;2022-01-01;5;125596;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;10000.00;2021-04-30
01.548.981/0001-79;2022-01-01;5;125596;2020-01-01;2020-12-31;Preferencial;;Dividendo Obrigatório;20000.00;2021-04-30
01.548.981/0001-79;2022-01-01;5;125596;2020-01-01;2020-12-31;Preferencial;;Dividendo Prioritário Mínimo;2000.00;2021-04-30
01.548.981/0001-79;2022-01-01;5;125596;2021-01-01;2021-12-31;Ordinária;;Dividendo Obrigatório;20000.00;2022-04-29
01.548.981/0001-79;2022-01-01;5;125596;2021-01-01;2021-12-31;Preferencial;;Dividendo Obrigatório;39000.00;2022-04-29
01.548.981/0001-79;2022-01-01;5;125596;2021-01-01;2021-12-31;Preferencial;;Dividendo Prioritário Mínimo;3000.00;2022-04-29
01.599.101/0001-93;2022-01-01;33;126901;2019-01-31;2019-12-31;Ordinária;;;0.00;
01.599.101/0001-93;2022-01-01;33;126901;2020-01-31;2020-12-31;Ordinária;;;0.00;
01.599.101/0001-93;2022-01-01;33;126901;2021-01-31;2021-12-31;Ordinária;;;0.00;
01.616.929/0001-02;2022-01-01;7;125984;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;53721445.47;2020-10-01
01.616.929/0001-02;2022-01-01;7;125984;2019-01-01;2019-12-31;Preferencial;;Dividendo Obrigatório;21270568.52;2020-10-01
01.616.929/0001-02;2022-01-01;7;125984;2020-01-01;2020-12-31;Ordinária;;;57795153.89;2021-06-29
01.616.929/0001-02;2022-01-01;7;125984;2020-01-01;2020-12-31;Preferencial;;;22088452.64;2021-06-29
01.616.929/0001-02;2022-01-01;7;125984;2021-01-01;2021-12-31;Ordinária;;;60562632.85;2022-06-29
01.616.929/0001-02;2022-01-01;7;125984;2021-01-01;2021-12-31;Preferencial;;;23146142.15;2022-06-29
01.838.723/0001-27;2022-01-01;16;125591;2021-01-01;2021-12-31;Ordinária;;;0.00;
01.851.771/0001-55;2022-01-01;2;125645;2019-01-01;2019-12-31;Ordinária;;;0.00;
01.851.771/0001-55;2022-01-01;2;125645;2020-01-01;2020-12-31;Ordinária;;;0.00;
01.851.771/0001-55;2022-01-01;2;125645;2021-01-01;2021-12-31;Ordinária;;Dividendo Prioritário Fixo;0.00;
01.896.779/0001-38;2022-01-01;4;120648;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;10550000.00;2020-01-06
01.896.779/0001-38;2022-01-01;4;120648;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;12500000.00;2021-01-14
01.896.779/0001-38;2022-01-01;4;120648;2020-01-01;2020-12-31;Ordinária;;Outros;6000000.00;2021-04-27
01.896.779/0001-38;2022-01-01;4;120648;2021-01-01;2021-12-31;Ordinária;;Juros Sobre Capital Próprio;14000000.00;2022-01-14
01.896.779/0001-38;2022-01-01;4;120648;2021-01-01;2021-12-31;Ordinária;;Outros;16200000.00;2022-05-03
01.917.818/0001-36;2022-01-01;18;127410;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;100000000.00;2019-12-02
01.938.783/0001-11;2022-01-01;6;126113;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;5824862.95;2019-09-24
01.938.783/0001-11;2022-01-01;6;126113;2019-01-01;2019-12-31;Preferencial;;Dividendo Obrigatório;6407349.24;2019-09-24
01.938.783/0001-11;2022-01-01;6;126113;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;68312853.08;2020-12-03
01.938.783/0001-11;2022-01-01;6;126113;2020-01-01;2020-12-31;Preferencial;;Dividendo Obrigatório;75144138.39;2020-12-03
01.938.783/0001-11;2022-01-01;6;126113;2021-01-01;2021-12-31;Ordinária;;Dividendo Obrigatório;9523809.52;2021-12-06
01.938.783/0001-11;2022-01-01;6;126113;2021-01-01;2021-12-31;Ordinária;;Dividendo Obrigatório;3248870.37;2021-12-06
01.938.783/0001-11;2022-01-01;6;126113;2021-01-01;2021-12-31;Ordinária;;Dividendo Obrigatório;3516817.42;2022-05-30
01.938.783/0001-11;2022-01-01;6;126113;2021-01-01;2021-12-31;Preferencial;;Dividendo Obrigatório;3868499.16;2022-05-30
01.938.783/0001-11;2022-01-01;6;126113;2021-01-01;2021-12-31;Preferencial;;Dividendo Obrigatório;3573757.40;2021-12-06
01.938.783/0001-11;2022-01-01;6;126113;2021-01-01;2021-12-31;Preferencial;;Dividendo Obrigatório;10476190.48;2021-12-06
02.062.747/0001-08;2022-01-01;2;125655;2019-01-01;2019-12-31;Ordinária;;;0.00;
02.062.747/0001-08;2022-01-01;2;125655;2020-01-01;2020-12-31;Ordinária;;;0.00;
02.062.747/0001-08;2022-01-01;2;125655;2021-01-01;2021-12-31;Ordinária;;Dividendo Obrigatório;0.00;
02.149.205/0001-69;2022-01-01;9;126960;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;371796107.52;2020-04-09
02.149.205/0001-69;2022-01-01;9;126960;2019-01-01;2019-12-31;Ordinária;;Outros;317745327.86;2020-12-20
02.149.205/0001-69;2022-01-01;9;126960;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;318382155.19;2021-04-09
02.149.205/0001-69;2022-01-01;9;126960;2020-01-01;2020-12-31;Ordinária;;Outros;525713344.90;2021-10-29
02.149.205/0001-69;2022-01-01;9;126960;2021-01-01;2021-12-31;Ordinária;;Juros Sobre Capital Próprio;344061841.97;2022-04-11
02.149.205/0001-69;2022-01-01;9;126960;2021-01-01;2021-12-31;Ordinária;;Outros;285438182.84;2022-11-30
02.162.616/0001-94;2022-01-01;2;118339;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;2300000.00;2020-05-15
02.162.616/0001-94;2022-01-01;2;118339;2019-01-01;2019-12-31;Ordinária;;Outros;1424497.61;2020-05-15
02.162.616/0001-94;2022-01-01;2;118339;2019-01-01;2019-12-31;Ordinária;;Outros;2457666.32;2020-05-15
02.162.616/0001-94;2022-01-01;2;118339;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;2953000.00;2021-05-17
02.162.616/0001-94;2022-01-01;2;118339;2020-01-01;2020-12-31;Ordinária;;Outros;1844082.19;2021-05-17
02.162.616/0001-94;2022-01-01;2;118339;2021-01-01;2021-12-31;Ordinária;;Juros Sobre Capital Próprio;1452000.00;2021-12-28
02.162.616/0001-94;2022-01-01;2;118339;2021-01-01;2021-12-31;Ordinária;;Juros Sobre Capital Próprio;3400000.00;2021-12-28
02.162.616/0001-94;2022-01-01;2;118339;2021-01-01;2021-12-31;Ordinária;;Dividendo Obrigatório;13407000.00;2021-12-28
02.162.616/0001-94;2022-01-01;2;118339;2021-01-01;2021-12-31;Ordinária;;Outros;12222913.40;
02.193.750/0001-52;2022-01-01;5;127063;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;1804366.90;
02.193.750/0001-52;2022-01-01;5;127063;2019-01-01;2019-12-31;Preferencial;Preferencial Classe A;Dividendo Obrigatório;550072.55;
02.193.750/0001-52;2022-01-01;5;127063;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;24739763.46;
02.193.750/0001-52;2022-01-01;5;127063;2020-01-01;2020-12-31;Preferencial;Preferencial Classe A;Dividendo Obrigatório;1575781.97;
02.193.750/0001-52;2022-01-01;5;127063;2021-01-01;2021-12-31;Ordinária;;Dividendo Obrigatório;33956448.33;
02.193.750/0001-52;2022-01-01;5;127063;2021-01-01;2021-12-31;Preferencial;Preferencial Classe A;Dividendo Obrigatório;2159543.87;
02.217.319/0001-07;2022-01-01;2;124153;2019-01-01;2019-12-31;Ordinária;;;0.00;
02.217.319/0001-07;2022-01-01;2;124153;2020-01-01;2020-12-31;Ordinária;;;0.00;
02.217.319/0001-07;2022-01-01;2;124153;2021-01-01;2021-12-31;Ordinária;;;0.00;
02.255.187/0001-08;2022-01-01;6;125729;2019-01-01;2019-12-31;Ordinária;;;0.00;
02.255.187/0001-08;2022-01-01;6;125729;2020-01-01;2020-12-31;Ordinária;;;0.00;
02.255.187/0001-08;2022-01-01;6;125729;2021-01-01;2021-12-31;Ordinária;;Juros Sobre Capital Próprio;9245341.29;2021-12-17
02.255.187/0001-08;2022-01-01;6;125729;2021-01-01;2021-12-31;Ordinária;;Dividendo Obrigatório;18893470.18;2021-12-17
02.255.187/0001-08;2022-01-01;6;125729;2021-01-01;2021-12-31;Ordinária;;Outros;30000000.00;2022-12-31
02.302.100/0001-06;2022-01-01;12;126004;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;70208000.00;2020-08-24
02.302.100/0001-06;2022-01-01;12;126004;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;23384272.21;2020-10-28
02.302.100/0001-06;2022-01-01;12;126004;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;46672386.30;2021-08-30
02.302.100/0001-06;2022-01-01;12;126004;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;55172000.00;2021-03-31
02.302.100/0001-06;2022-01-01;12;126004;2021-01-01;2021-12-31;Ordinária;;Juros Sobre Capital Próprio;50982000.00;
02.302.100/0001-06;2022-01-01;12;126004;2021-01-01;2021-12-31;Ordinária;;Dividendo Obrigatório;73327613.70;
02.302.101/0001-42;2022-01-01;8;125410;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;5302322.00;2020-02-17
02.302.101/0001-42;2022-01-01;8;125410;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;5192332.77;2020-05-25
02.302.101/0001-42;2022-01-01;8;125410;2019-01-01;2019-12-31;Preferencial;;Dividendo Obrigatório;8638682.22;2020-05-25
02.302.101/0001-42;2022-01-01;8;125410;2019-01-01;2019-12-31;Preferencial;;Juros Sobre Capital Próprio;8821678.00;2020-02-17
02.302.101/0001-42;2022-01-01;8;125410;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;11275179.94;2021-05-21
02.302.101/0001-42;2022-01-01;8;125410;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;14120935.60;2020-12-30
02.302.101/0001-42;2022-01-01;8;125410;2020-01-01;2020-12-31;Preferencial;;Juros Sobre Capital Próprio;23493546.22;2020-12-30
02.302.101/0001-42;2022-01-01;8;125410;2020-01-01;2020-12-31;Preferencial;;Dividendo Obrigatório;18758947.26;2021-05-21
02.302.101/0001-42;2022-01-01;8;125410;2021-01-01;2021-12-31;Ordinária;;Juros Sobre Capital Próprio;7282998.06;2021-12-29
02.302.101/0001-42;2022-01-01;8;125410;2021-01-01;2021-12-31;Ordinária;;Dividendo Obrigatório;4283116.21;2022-05-25
02.302.101/0001-42;2022-01-01;8;125410;2021-01-01;2021-12-31;Ordinária;;Juros Sobre Capital Próprio;6296101.02;2021-06-30
02.302.101/0001-42;2022-01-01;8;125410;2021-01-01;2021-12-31;Preferencial;;Juros Sobre Capital Próprio;10475063.61;2021-06-30
02.302.101/0001-42;2022-01-01;8;125410;2021-01-01;2021-12-31;Preferencial;;Dividendo Obrigatório;7125984.05;2022-05-25
02.302.101/0001-42;2022-01-01;8;125410;2021-01-01;2021-12-31;Preferencial;;Juros Sobre Capital Próprio;12117001.92;2021-12-29
02.328.280/0001-97;2022-01-01;6;125930;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;34239045.65;2019-08-07
02.328.280/0001-97;2022-01-01;6;125930;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;30208299.05;2020-12-10
02.328.280/0001-97;2022-01-01;6;125930;2019-01-01;2019-12-31;Preferencial;Preferencial Classe A;Juros Sobre Capital Próprio;41760954.35;2019-08-07
02.328.280/0001-97;2022-01-01;6;125930;2019-01-01;2019-12-31;Preferencial;Preferencial Classe A;Juros Sobre Capital Próprio;36844700.95;2020-12-10
02.328.280/0001-97;2022-01-01;6;125930;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;58393791.33;2021-04-30
02.328.280/0001-97;2022-01-01;6;125930;2020-01-01;2020-12-31;Ordinária;;Outros;191350398.50;2021-12-30
02.328.280/0001-97;2022-01-01;6;125930;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;17068433.10;2021-05-12
02.328.280/0001-97;2022-01-01;6;125930;2020-01-01;2020-12-31;Preferencial;Preferencial Classe A;Dividendo Obrigatório;20818163.65;2021-05-12
02.328.280/0001-97;2022-01-01;6;125930;2020-01-01;2020-12-31;Preferencial;Preferencial Classe A;Outros;233387791.77;2021-12-30
02.328.280/0001-97;2022-01-01;6;125930;2020-01-01;2020-12-31;Preferencial;Preferencial Classe A;Juros Sobre Capital Próprio;71222208.66;2021-04-30
02.328.280/0001-97;2022-01-01;6;125930;2021-01-01;2021-12-31;Ordinária;;Dividendo Obrigatório;41954176.18;2022-12-31
02.328.280/0001-97;2022-01-01;6;125930;2021-01-01;2021-12-31;Ordinária;;Outros;268962637.59;2022-12-31
02.328.280/0001-97;2022-01-01;6;125930;2021-01-01;2021-12-31;Ordinária;;Juros Sobre Capital Próprio;30560150.30;2022-03-30
02.328.280/0001-97;2022-01-01;6;125930;2021-01-01;2021-12-31;Ordinária;;Juros Sobre Capital Próprio;29064895.14;2021-08-26
02.328.280/0001-97;2022-01-01;6;125930;2021-01-01;2021-12-31;Preferencial;Preferencial Classe A;Juros Sobre Capital Próprio;35450104.87;2021-08-26
02.328.280/0001-97;2022-01-01;6;125930;2021-01-01;2021-12-31;Preferencial;Preferencial Classe A;Juros Sobre Capital Próprio;37273849.70;2022-03-30
02.328.280/0001-97;2022-01-01;6;125930;2021-01-01;2021-12-31;Preferencial;Preferencial Classe A;Outros;328050511.25;2022-12-31
02.328.280/0001-97;2022-01-01;6;125930;2021-01-01;2021-12-31;Preferencial;Preferencial Classe A;Dividendo Obrigatório;51171006.75;2022-12-31
02.338.534/0001-58;2022-01-01;4;126151;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;0.00;
02.338.534/0001-58;2022-01-01;4;126151;2020-01-01;2020-12-31;Ordinária;;;0.00;
02.338.534/0001-58;2022-01-01;4;126151;2021-01-01;2021-12-31;Ordinária;;;0.00;
02.351.144/0001-18;2022-01-01;8;125199;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;22175787.13;2019-09-16
02.351.144/0001-18;2022-01-01;8;125199;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;11423987.92;2019-11-26
02.351.144/0001-18;2022-01-01;8;125199;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;34271963.77;2019-11-26
02.351.144/0001-18;2022-01-01;8;125199;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;7391929.04;2019-09-16
02.351.144/0001-18;2022-01-01;8;125199;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;16823388.73;2020-11-24
02.351.144/0001-18;2022-01-01;8;125199;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;9405826.23;2021-04-27
02.351.144/0001-18;2022-01-01;8;125199;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;5607796.25;2020-11-24
02.351.144/0001-18;2022-01-01;8;125199;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;3135275.41;2021-04-27
02.351.144/0001-18;2022-01-01;8;125199;2021-01-01;2021-12-31;Ordinária;;Juros Sobre Capital Próprio;5539236.88;2021-08-19
02.351.144/0001-18;2022-01-01;8;125199;2021-01-01;2021-12-31;Ordinária;;Dividendo Obrigatório;16753604.35;2022-04-27
02.351.144/0001-18;2022-01-01;8;125199;2021-01-01;2021-12-31;Ordinária;;Dividendo Obrigatório;12838733.00;2021-11-19
02.351.144/0001-18;2022-01-01;8;125199;2021-01-01;2021-12-31;Ordinária;;Dividendo Obrigatório;16617710.65;2021-08-19
02.351.144/0001-18;2022-01-01;8;125199;2021-01-01;2021-12-31;Ordinária;;Juros Sobre Capital Próprio;5584534.78;2022-04-27
02.351.144/0001-18;2022-01-01;8;125199;2021-01-01;2021-12-31;Ordinária;;Juros Sobre Capital Próprio;4279577.67;2021-11-19
02.351.877/0001-52;2022-01-01;22;126272;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;5900000.00;2019-09-30
02.351.877/0001-52;2022-01-01;22;126272;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;16000000.00;2020-12-18
02.351.877/0001-52;2022-01-01;22;126272;2021-01-01;2021-12-31;Ordinária;;;0.00;
02.357.251/0001-53;2022-01-01;4;127301;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;3342205.01;
02.357.251/0001-53;2022-01-01;4;127301;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;6434269.30;
02.357.251/0001-53;2022-01-01;4;127301;2021-01-01;2021-12-31;Ordinária;;Dividendo Obrigatório;22755940.13;
02.421.421/0001-11;2022-01-01;9;125541;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;313600000.00;2019-10-08
02.421.421/0001-11;2022-01-01;9;125541;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;321937500.00;2020-01-24
02.421.421/0001-11;2022-01-01;9;125541;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;210585000.00;2020-01-29
02.421.421/0001-11;2022-01-01;9;125541;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;500000000.00;2020-11-10
02.421.421/0001-11;2022-01-01;9;125541;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;583000000.00;2021-01-22
02.421.421/0001-11;2022-01-01;9;125541;2021-01-01;2021-12-31;Ordinária;;Juros Sobre Capital Próprio;137500000.00;2021-10-27
02.421.421/0001-11;2022-01-01;9;125541;2021-01-01;2021-12-31;Ordinária;;Juros Sobre Capital Próprio;350000000.00;2021-07-20
02.421.421/0001-11;2022-01-01;9;125541;2021-01-01;2021-12-31;Ordinária;;Juros Sobre Capital Próprio;560000000.00;2022-01-25
02.429.144/0001-93;2022-01-01;11;127220;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;641884376.74;
02.429.144/0001-93;2022-01-01;11;127220;2019-01-01;2019-12-31;Ordinária;;Outros;1433295234.12;
02.429.144/0001-93;2022-01-01;11;127220;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;865247935.55;
02.429.144/0001-93;2022-01-01;11;127220;2020-01-01;2020-12-31;Ordinária;;Outros;865247935.55;
02.429.144/0001-93;2022-01-01;11;127220;2021-01-01;2021-12-31;Ordinária;;Dividendo Obrigatório;4510646364.51;
02.474.103/0001-19;2022-01-01;7;126050;2019-01-01;2019-12-31;Ordinária;;Outros;893399909.16;2020-01-29
02.474.103/0001-19;2022-01-01;7;126050;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;354000000.00;2020-07-01
02.474.103/0001-19;2022-01-01;7;126050;2020-01-01;2020-12-31;Ordinária;;Outros;1232160278.87;2021-01-29
02.474.103/0001-19;2022-01-01;7;126050;2020-01-01;2020-12-31;Ordinária;;Outros;609594085.57;
02.474.103/0001-19;2022-01-01;7;126050;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;175000000.00;2021-04-05
02.474.103/0001-19;2022-01-01;7;126050;2021-01-01;2021-12-31;Ordinária;;Outros;789517909.13;2021-11-29
02.474.103/0001-19;2022-01-01;7;126050;2021-01-01;2021-12-31;Ordinária;;Outros;549797688.93;2022-07-12
02.474.103/0001-19;2022-01-01;7;126050;2021-01-01;2021-12-31;Ordinária;;Juros Sobre Capital Próprio;60000000.00;2022-03-17
02.558.157/0001-62;2022-01-01;11;125390;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;306079212.55;2020-08-18
02.558.157/0001-62;2022-01-01;11;125390;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;110669136.77;2020-08-18
02.558.157/0001-62;2022-01-01;11;125390;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;316197533.63;2020-08-18
02.558.157/0001-62;2022-01-01;11;125390;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;694235507.66;2020-12-09
02.558.157/0001-62;2022-01-01;11;125390;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;221338273.54;2020-08-18
02.558.157/0001-62;2022-01-01;11;125390;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;180232594.17;2020-08-18
02.558.157/0001-62;2022-01-01;11;125390;2019-01-01;2019-12-31;Preferencial;;Juros Sobre Capital Próprio;389767405.83;2020-08-18
02.558.157/0001-62;2022-01-01;11;125390;2019-01-01;2019-12-31;Preferencial;;Juros Sobre Capital Próprio;478661726.46;2020-08-18
02.558.157/0001-62;2022-01-01;11;125390;2019-01-01;2019-12-31;Preferencial;;Dividendo Obrigatório;1501339833.13;2020-12-09
02.558.157/0001-62;2022-01-01;11;125390;2019-01-01;2019-12-31;Preferencial;;Dividendo Obrigatório;683802466.37;2020-08-18
