CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Data_Inicio_Exercicio_Social;Data_Fim_Exercicio_Social;Especie_Acao;Classe_Acao;Dividendo_Distribuido;Montante;Data_Pagamento_Dividendo
26.659.061/0001-59;2021-01-01;13;115752;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;736231.25;2020-10-13
26.659.061/0001-59;2021-01-01;13;115752;2019-01-01;2019-12-31;Preferencial;;Dividendo Obrigatório;412917.50;2020-10-13
26.659.061/0001-59;2021-01-01;13;115752;2019-01-01;2019-12-31;Preferencial;;Dividendo Obrigatório;412917.50;2020-09-14
26.659.061/0001-59;2021-01-01;13;115752;2019-01-01;2019-12-31;Preferencial;;Dividendo Obrigatório;825835.00;2020-08-03
26.659.061/0001-59;2021-01-01;13;115752;2019-01-01;2019-12-31;Preferencial;;Dividendo Obrigatório;412917.50;2020-03-13
26.659.061/0001-59;2021-01-01;13;115752;2019-01-01;2019-12-31;Preferencial;;Dividendo Obrigatório;412917.50;2020-02-13
26.659.061/0001-59;2021-01-01;13;115752;2019-01-01;2019-12-31;Preferencial;;Dividendo Obrigatório;412917.50;2020-11-13
26.659.061/0001-59;2021-01-01;13;115752;2019-01-01;2019-12-31;Preferencial;;Dividendo Obrigatório;412917.50;2020-08-13
26.659.061/0001-59;2021-01-01;13;115752;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;14741469.91;2021-05-18
26.735.020/0001-02;2021-01-01;9;109324;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;0.00;
26.735.020/0001-02;2021-01-01;9;109324;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;4747660.24;2021-05-20
26.735.020/0001-02;2021-01-01;9;109324;2020-01-01;2020-12-31;Ordinária;;Outros;2545480.09;2020-08-28
28.127.603/0001-78;2021-01-01;18;115298;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;64577813.00;
28.127.603/0001-78;2021-01-01;18;115298;2018-01-01;2018-12-31;Preferencial;;Juros Sobre Capital Próprio;23602347.00;
28.127.603/0001-78;2021-01-01;18;115298;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;64817817.85;2020-05-20
28.127.603/0001-78;2021-01-01;18;115298;2019-01-01;2019-12-31;Ordinária;;Outros;14491618.61;2020-05-20
28.127.603/0001-78;2021-01-01;18;115298;2019-01-01;2019-12-31;Preferencial;;Outros;5296497.39;2020-05-20
28.127.603/0001-78;2021-01-01;18;115298;2019-01-01;2019-12-31;Preferencial;;Juros Sobre Capital Próprio;23690066.15;
28.127.603/0001-78;2021-01-01;18;115298;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;48393062.11;
28.127.603/0001-78;2021-01-01;18;115298;2020-01-01;2020-12-31;Preferencial;;Juros Sobre Capital Próprio;17694516.50;2021-05-20
28.152.650/0001-71;2021-01-01;7;114071;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;74975000.00;2019-05-22
28.152.650/0001-71;2021-01-01;7;114071;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;82701724.57;2019-05-22
28.152.650/0001-71;2021-01-01;7;114071;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;71013000.00;2020-08-24
28.152.650/0001-71;2021-01-01;7;114071;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;31185584.98;2020-10-28
28.152.650/0001-71;2021-01-01;7;114071;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;263987954.92;2020-10-28
28.152.650/0001-71;2021-01-01;7;114071;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;62013000.00;
28.152.650/0001-71;2021-01-01;7;114071;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;11941121.97;
28.195.667/0001-06;2021-01-01;9;114643;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;55484565.84;2018-08-10
28.195.667/0001-06;2021-01-01;9;114643;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;57476229.96;2019-02-12
28.195.667/0001-06;2021-01-01;9;114643;2018-01-01;2018-12-31;Preferencial;;Juros Sobre Capital Próprio;54969095.73;2019-02-12
28.195.667/0001-06;2021-01-01;9;114643;2018-01-01;2018-12-31;Preferencial;;Juros Sobre Capital Próprio;52517775.06;2018-08-10
28.195.667/0001-06;2021-01-01;9;114643;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;53762748.11;2020-01-14
28.195.667/0001-06;2021-01-01;9;114643;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;61208505.48;2019-07-17
28.195.667/0001-06;2021-01-01;9;114643;2019-01-01;2019-12-31;Preferencial;;Juros Sobre Capital Próprio;51334130.53;2020-01-14
28.195.667/0001-06;2021-01-01;9;114643;2019-01-01;2019-12-31;Preferencial;;Juros Sobre Capital Próprio;58952313.30;2019-07-17
28.195.667/0001-06;2021-01-01;9;114643;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;17374100.85;2020-09-23
28.195.667/0001-06;2021-01-01;9;114643;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;37466959.59;2021-02-18
28.195.667/0001-06;2021-01-01;9;114643;2020-01-01;2020-12-31;Preferencial;;Juros Sobre Capital Próprio;36033040.41;2021-02-18
28.195.667/0001-06;2021-01-01;9;114643;2020-01-01;2020-12-31;Preferencial;;Juros Sobre Capital Próprio;16496576.84;2020-09-23
28.594.234/0001-23;2021-01-01;7;113572;2018-01-01;2018-12-31;Ordinária;;;0.00;
28.594.234/0001-23;2021-01-01;7;113572;2019-01-01;2019-12-31;Ordinária;;;0.00;
28.594.234/0001-23;2021-01-01;7;113572;2020-01-01;2020-12-31;Ordinária;;;0.00;
29.780.061/0001-09;2021-01-01;5;115026;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;3717757.98;2019-05-31
29.780.061/0001-09;2021-01-01;5;115026;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;3563245.25;2020-05-29
29.780.061/0001-09;2021-01-01;5;115026;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;16945321.03;2019-11-29
29.780.061/0001-09;2021-01-01;5;115026;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;20741648.61;2021-05-31
29.950.060/0001-57;2021-01-01;5;115451;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;5000000.00;2019-06-27
29.950.060/0001-57;2021-01-01;5;115451;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;448599.35;2019-06-27
29.950.060/0001-57;2021-01-01;5;115451;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;650946.56;
29.950.060/0001-57;2021-01-01;5;115451;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;3100000.00;
29.950.060/0001-57;2021-01-01;5;115451;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;698453.66;
29.950.060/0001-57;2021-01-01;5;115451;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;6300000.00;
29.978.814/0001-87;2021-01-01;12;115706;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;39523031.23;2019-04-18
29.978.814/0001-87;2021-01-01;12;115706;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;68789021.94;2019-04-18
29.978.814/0001-87;2021-01-01;12;115706;2018-01-01;2018-12-31;Preferencial;;Juros Sobre Capital Próprio;67795831.55;2019-04-18
29.978.814/0001-87;2021-01-01;12;115706;2018-01-01;2018-12-31;Preferencial;;Dividendo Obrigatório;38837235.79;2019-04-18
29.978.814/0001-87;2021-01-01;12;115706;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;26638631.95;2020-08-10
29.978.814/0001-87;2021-01-01;12;115706;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;48873016.42;2020-08-10
29.978.814/0001-87;2021-01-01;12;115706;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;66056752.38;2020-08-10
29.978.814/0001-87;2021-01-01;12;115706;2019-01-01;2019-12-31;Preferencial;;Dividendo Obrigatório;65027917.09;2020-08-10
29.978.814/0001-87;2021-01-01;12;115706;2019-01-01;2019-12-31;Preferencial;;Juros Sobre Capital Próprio;48077546.97;2020-08-10
29.978.814/0001-87;2021-01-01;12;115706;2019-01-01;2019-12-31;Preferencial;;Juros Sobre Capital Próprio;26191447.90;2020-08-10
29.978.814/0001-87;2021-01-01;12;115706;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;27085883.07;2021-01-18
29.978.814/0001-87;2021-01-01;12;115706;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;33684812.67;2020-11-27
29.978.814/0001-87;2021-01-01;12;115706;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;33578195.50;2020-11-27
29.978.814/0001-87;2021-01-01;12;115706;2020-01-01;2020-12-31;Ordinária;;Outros;174405502.38;2020-11-27
29.978.814/0001-87;2021-01-01;12;115706;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;35790753.92;2020-11-27
29.978.814/0001-87;2021-01-01;12;115706;2020-01-01;2020-12-31;Preferencial;;Juros Sobre Capital Próprio;35179211.80;2020-11-27
29.978.814/0001-87;2021-01-01;12;115706;2020-01-01;2020-12-31;Preferencial;;Outros;168594306.57;2020-11-27
29.978.814/0001-87;2021-01-01;12;115706;2020-01-01;2020-12-31;Preferencial;;Juros Sobre Capital Próprio;33065891.37;2020-11-27
29.978.814/0001-87;2021-01-01;12;115706;2020-01-01;2020-12-31;Preferencial;;Juros Sobre Capital Próprio;33160263.35;2020-11-27
29.978.814/0001-87;2021-01-01;12;115706;2020-01-01;2020-12-31;Preferencial;;Juros Sobre Capital Próprio;25978282.45;2021-01-18
30.213.493/0001-09;2021-01-01;7;114663;2020-01-01;2020-12-31;Ordinária;;;0.00;
30.306.294/0001-45;2021-01-01;12;114576;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;270500000.00;2019-12-27
30.306.294/0001-45;2021-01-01;12;114576;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;312000000.00;2019-08-07
30.306.294/0001-45;2021-01-01;12;114576;2018-01-01;2018-12-31;Preferencial;Preferencial Classe A;Juros Sobre Capital Próprio;135250000.00;2019-12-27
30.306.294/0001-45;2021-01-01;12;114576;2018-01-01;2018-12-31;Preferencial;Preferencial Classe A;Juros Sobre Capital Próprio;156000000.00;2019-08-07
30.306.294/0001-45;2021-01-01;12;114576;2018-01-01;2018-12-31;Preferencial;Preferencial Classe B;Juros Sobre Capital Próprio;135250000.00;2019-12-27
30.306.294/0001-45;2021-01-01;12;114576;2018-01-01;2018-12-31;Preferencial;Preferencial Classe B;Juros Sobre Capital Próprio;156000000.00;2019-08-07
30.306.294/0001-45;2021-01-01;12;114576;2019-01-01;2019-12-31;Preferencial;Preferencial Classe A;Dividendo Obrigatório;112117096.00;2019-12-27
30.306.294/0001-45;2021-01-01;12;114576;2019-01-01;2019-12-31;Preferencial;Preferencial Classe A;Dividendo Obrigatório;129627166.00;2019-08-07
30.306.294/0001-45;2021-01-01;12;114576;2019-01-01;2019-12-31;Preferencial;Preferencial Classe B;Dividendo Obrigatório;83263949.00;2019-08-07
30.306.294/0001-45;2021-01-01;12;114576;2019-01-01;2019-12-31;Preferencial;Preferencial Classe B;Dividendo Obrigatório;72249252.00;2019-12-27
30.540.991/0001-66;2021-01-01;3;106479;2019-01-01;2019-12-31;Ordinária;;;0.00;
30.540.991/0001-66;2021-01-01;3;106479;2020-01-01;2020-12-31;Preferencial;;;0.00;
31.701.408/0001-14;2021-01-01;9;113729;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;0.00;
31.701.408/0001-14;2021-01-01;9;113729;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;0.00;
31.701.408/0001-14;2021-01-01;9;113729;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;0.00;
31.701.408/0001-14;2021-01-01;9;113729;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;0.00;
31.701.408/0001-14;2021-01-01;9;113729;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;0.00;
31.701.408/0001-14;2021-01-01;9;113729;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;0.00;
31.748.174/0001-60;2021-01-01;6;113667;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;0.00;
31.748.174/0001-60;2021-01-01;6;113667;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;0.00;
31.748.174/0001-60;2021-01-01;6;113667;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;0.00;
31.748.174/0001-60;2021-01-01;6;113667;2021-01-01;2021-12-31;Ordinária;;;0.00;
32.681.371/0001-72;2021-01-01;5;113530;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;2072441.27;2018-05-28
32.681.371/0001-72;2021-01-01;5;113530;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;1631461.73;2018-08-30
32.681.371/0001-72;2021-01-01;5;113530;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;3525569.16;2018-12-03
32.681.371/0001-72;2021-01-01;5;113530;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;3882276.75;2019-06-10
32.681.371/0001-72;2021-01-01;5;113530;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;2796665.49;2019-09-12
32.681.371/0001-72;2021-01-01;5;113530;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;15408934.51;2020-11-16
32.681.371/0001-72;2021-01-01;5;113530;2021-01-01;2021-12-31;Ordinária;;Dividendo Obrigatório;0.00;
32.770.457/0001-71;2021-01-01;1;105002;2019-01-29;2019-12-31;Ordinária;;;0.00;
32.785.497/0001-97;2021-01-01;16;121234;2019-01-01;2019-12-31;Ordinária;;;0.00;
32.785.497/0001-97;2021-01-01;16;121234;2020-01-01;2020-12-31;Ordinária;;;0.00;
33.000.167/0001-01;2021-01-01;28;113911;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;372122707.05;2019-05-20
33.000.167/0001-01;2021-01-01;28;113911;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;25992120.09;2018-12-31
33.000.167/0001-01;2021-01-01;28;113911;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;744245414.10;2018-12-03
33.000.167/0001-01;2021-01-01;28;113911;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;372122707.05;2018-08-23
33.000.167/0001-01;2021-01-01;28;113911;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;372122707.05;2018-05-29
33.000.167/0001-01;2021-01-01;28;113911;2018-01-01;2018-12-31;Preferencial;;Juros Sobre Capital Próprio;280102139.40;2018-05-29
33.000.167/0001-01;2021-01-01;28;113911;2018-01-01;2018-12-31;Preferencial;;Dividendo Obrigatório;106662894.68;2019-05-20
33.000.167/0001-01;2021-01-01;28;113911;2018-01-01;2018-12-31;Preferencial;;Juros Sobre Capital Próprio;3921429951.60;2019-05-20
33.000.167/0001-01;2021-01-01;28;113911;2018-01-01;2018-12-31;Preferencial;;Juros Sobre Capital Próprio;19315809.50;2018-12-31
33.000.167/0001-01;2021-01-01;28;113911;2018-01-01;2018-12-31;Preferencial;;Juros Sobre Capital Próprio;560204278.80;2018-12-03
33.000.167/0001-01;2021-01-01;28;113911;2018-01-01;2018-12-31;Preferencial;;Juros Sobre Capital Próprio;280102139.40;2018-08-23
33.000.167/0001-01;2021-01-01;28;113911;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;37590710.71;2019-12-31
33.000.167/0001-01;2021-01-01;28;113911;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;1488446276.40;2019-10-04
33.000.167/0001-01;2021-01-01;28;113911;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;1738869920.18;2020-12-15
33.000.167/0001-01;2021-01-01;28;113911;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;744223138.20;2019-07-05
33.000.167/0001-01;2021-01-01;28;113911;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;1488446276.40;2020-02-07
33.000.167/0001-01;2021-01-01;28;113911;2019-01-01;2019-12-31;Preferencial;;Juros Sobre Capital Próprio;1120393975.80;2019-10-04
33.000.167/0001-01;2021-01-01;28;113911;2019-01-01;2019-12-31;Preferencial;;Juros Sobre Capital Próprio;560196987.90;2019-07-05
33.000.167/0001-01;2021-01-01;28;113911;2019-01-01;2019-12-31;Preferencial;;Juros Sobre Capital Próprio;2352827349.18;2020-02-07
33.000.167/0001-01;2021-01-01;28;113911;2019-01-01;2019-12-31;Preferencial;;Juros Sobre Capital Próprio;28295549.87;2019-12-31
33.000.167/0001-01;2021-01-01;28;113911;2019-01-01;2019-12-31;Preferencial;;Juros Sobre Capital Próprio;1120393975.80;2020-02-07
33.000.167/0001-01;2021-01-01;28;113911;2019-01-01;2019-12-31;Preferencial;;Dividendo Obrigatório;2515284.47;2020-12-15
33.000.167/0001-01;2021-01-01;28;113911;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;5860355332.83;2021-04-29
33.000.167/0001-01;2021-01-01;28;113911;2020-01-01;2020-12-31;Preferencial;;Dividendo Obrigatório;4411248773.34;2021-04-29
33.014.556/0001-96;2021-01-01;7;110527;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;40537494.33;2019-04-22
33.014.556/0001-96;2021-01-01;7;110527;2018-01-01;2018-12-31;Preferencial;;Juros Sobre Capital Próprio;79462505.67;2019-04-22
33.014.556/0001-96;2021-01-01;7;110527;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;7937171.36;2020-04-13
33.014.556/0001-96;2021-01-01;7;110527;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;90710529.84;2020-02-03
33.014.556/0001-96;2021-01-01;7;110527;2019-01-01;2019-12-31;Preferencial;;Juros Sobre Capital Próprio;15628064.14;2020-04-13
33.014.556/0001-96;2021-01-01;7;110527;2019-01-01;2019-12-31;Preferencial;;Juros Sobre Capital Próprio;178606447.32;2020-02-03
33.014.556/0001-96;2021-01-01;7;110527;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;140362935.58;2021-03-01
33.014.556/0001-96;2021-01-01;7;110527;2020-01-01;2020-12-31;Preferencial;;Juros Sobre Capital Próprio;260476065.28;2021-03-01
33.035.536/0001-00;2021-01-01;2;113977;2018-01-01;2018-12-31;Ordinária;;;0.00;
33.035.536/0001-00;2021-01-01;2;113977;2019-01-01;2019-12-31;Ordinária;;;0.00;
33.035.536/0001-00;2021-01-01;2;113977;2020-01-01;2020-12-31;Ordinária;;;0.00;
33.040.601/0001-87;2021-01-01;2;113996;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;3257460.80;2019-03-07
33.040.601/0001-87;2021-01-01;2;113996;2018-01-01;2018-12-31;Preferencial;;Juros Sobre Capital Próprio;3869174.54;2019-03-07
33.040.601/0001-87;2021-01-01;2;113996;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;1259567.46;2020-03-07
33.040.601/0001-87;2021-01-01;2;113996;2019-01-01;2019-12-31;Preferencial;;Juros Sobre Capital Próprio;3869155.75;2020-03-07
33.040.601/0001-87;2021-01-01;2;113996;2020-01-01;2020-12-31;Preferencial;;Juros Sobre Capital Próprio;3288782.70;2021-03-17
33.041.260/0652-90;2021-01-01;11;114386;2018-01-01;2018-12-31;Ordinária;;;0.00;
33.041.260/0652-90;2021-01-01;11;114386;2019-01-01;2019-12-31;Ordinária;;;0.00;
33.041.260/0652-90;2021-01-01;11;114386;2020-01-01;2020-12-31;Ordinária;;;0.00;
33.050.071/0001-58;2021-01-01;15;114745;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;40670913.10;2019-12-31
33.050.071/0001-58;2021-01-01;15;114745;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;66337634.69;2020-12-31
33.050.071/0001-58;2021-01-01;15;114745;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;11673502.53;2021-04-20
33.102.476/0001-92;2021-01-01;9;115574;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;9461246.78;2018-09-12
33.102.476/0001-92;2021-01-01;9;115574;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;14000000.00;2019-07-12
33.102.476/0001-92;2021-01-01;9;115574;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;9781245.92;2019-09-19
33.113.309/0001-47;2021-01-01;5;113896;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;16566000.00;2018-10-11
33.113.309/0001-47;2021-01-01;5;113896;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;41414000.00;2019-01-10
33.113.309/0001-47;2021-01-01;5;113896;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;22170000.00;2020-01-03
33.113.309/0001-47;2021-01-01;5;113896;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;22171000.00;2020-12-10
33.113.309/0001-47;2021-01-01;5;113896;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;4872000.00;2019-11-11
33.113.309/0001-47;2021-01-01;5;113896;2020-01-01;2020-12-31;Ordinária;;;0.00;
33.130.691/0001-05;2021-01-01;9;115293;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;23071200.00;2018-07-12
33.130.691/0001-05;2021-01-01;9;115293;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;24163800.00;2018-10-03
33.130.691/0001-05;2021-01-01;9;115293;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;22554600.00;2019-01-17
33.130.691/0001-05;2021-01-01;9;115293;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;64491200.00;2020-06-08
33.200.049/0001-47;2021-01-01;1;104551;2018-01-01;2018-12-31;Preferencial;;;0.00;2018-12-31
33.200.049/0001-47;2021-01-01;1;104551;2019-01-01;2019-12-31;Preferencial;;;0.00;2019-12-31
33.200.049/0001-47;2021-01-01;1;104551;2020-01-01;2020-12-31;Preferencial;;;0.00;2020-12-31
33.228.024/0001-51;2021-01-01;8;114390;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;1871885.01;2019-05-20
33.228.024/0001-51;2021-01-01;8;114390;2018-01-01;2018-12-31;Preferencial;;Dividendo Obrigatório;2465747.10;2019-05-20
33.228.024/0001-51;2021-01-01;8;114390;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;5298591.68;2020-12-31
33.228.024/0001-51;2021-01-01;8;114390;2019-01-01;2019-12-31;Preferencial;Preferencial Classe A;Dividendo Obrigatório;6979363.80;2020-12-31
33.228.024/0001-51;2021-01-01;8;114390;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;5702727.59;2021-06-29
33.228.024/0001-51;2021-01-01;8;114390;2020-01-01;2020-12-31;Preferencial;Preferencial Classe A;Dividendo Obrigatório;7511696.11;2021-06-29
33.256.439/0001-39;2021-01-01;10;115454;2018-01-01;2018-12-31;Ordinária;;Outros;109354141.13;2019-03-13
33.256.439/0001-39;2021-01-01;10;115454;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;270969813.37;2019-03-13
33.256.439/0001-39;2021-01-01;10;115454;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;304240700.00;2018-08-20
33.256.439/0001-39;2021-01-01;10;115454;2019-01-01;2019-12-31;Ordinária;;Outros;245837467.16;2020-03-06
33.256.439/0001-39;2021-01-01;10;115454;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;15632161.96;2020-03-06
33.256.439/0001-39;2021-01-01;10;115454;2019-01-01;2019-12-31;Ordinária;;Outros;46250655.87;2019-08-30
33.256.439/0001-39;2021-01-01;10;115454;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;171130993.33;2019-08-30
